设备编号,货道名称,商品名称,商品编号,分类,参考价格,实际价格,可售库存,合计库存
`FS100052,货道30,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3,99830,99830
`FS100052,货道31,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,99848,99848
`FS100052,货道32,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,99878,99878
`FS100052,货道33,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,99889,99889
`FS100052,货道34,格泉饮用天然水(PET500ml),INTR252012401,矿泉水,2,2,99935,99935
`FS100370,货道1,统一冰红茶(CAN310ml),INTR115011662,饮料,2.5,2.5,17,17
`FS100370,货道2,王老吉凉茶(CAN310ml),INTR472012173,饮料,3.5,3.5,18,18
`FS100370,货道3,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,3,16,16
`FS100370,货道4,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,3,13,13
`FS100370,货道5,雪碧[自购版](CAN330ml),INTR685011636,饮料,3,3,11,11
`FS100370,货道6,雪碧[自购版](CAN330ml),INTR685011636,饮料,3,3,10,10
`FS100370,货道7,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,20,20
`FS100370,货道8,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,18,18
`FS100370,货道9,农夫山泉(PET500ml),INTR762012795,矿泉水,2,2,2,2
`FS100370,货道10,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,13,13
`FS100370,货道11,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,12,12
`FS100370,货道13,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,19,19
`FS100370,货道14,,,,,,0,0
`FS100370,货道15,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,18,18
`FS100370,货道16,,,,,,0,0
`FS100370,货道17,雪碧[自购版](PET500ml),INTR175012204,饮料,3.5,3.5,14,14
`FS100370,货道19,雪碧[自购版](PET500ml),INTR175012204,饮料,3.5,3.5,12,12
`FS100370,货道21,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,12,12
`FS100370,货道23,农夫山泉(PET500ml),INTR762012795,矿泉水,2,2,15,15
`FS100370,货道24,农夫山泉(PET500ml),INTR762012795,矿泉水,2,2,12,12
`FS100370,货道25,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,15,15
`FS100370,货道26,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,14,14
`FS100370,货道27,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,11,11
`FS100370,货道28,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3.5,10,10
`FS100370,货道29,农夫山泉(PET500ml),INTR762012795,矿泉水,2,2,17,17
`FS100370,货道30,农夫山泉(PET500ml),INTR762012795,矿泉水,2,2,17,17
`FS100370,货道31,今麦郎芒顿小镇柠檬水(PET500ml),INTR322012790,饮料,2.5,3,15,15
`FS100370,货道32,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3,10,10
`FS100370,货道33,小茗同学[溜溜哒茶](PET480ml),INTR973011692,饮料,5,5,11,11
`FS100370,货道34,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3.5,10,10
`FS101358,货道1,银鹭八宝粥[桂圆莲子](CAN360g),INTR760012867,食品,3.5,3.5,23,23
`FS101358,货道2,小野[芒果汁](CAN245ml),INTR457012418,饮料,3,3,21,21
`FS101358,货道3,统一好料道[仙草凉茶](CAN310ml),INTR791011678,饮料,4,4,20,20
`FS101358,货道4,统一冰红茶(CAN310ml),INTR115011662,饮料,2.5,2.5,18,18
`FS101358,货道5,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,3,16,16
`FS101358,货道6,爱朵拉拿铁咖啡(CAN310ml),INTR459011637,饮料,4,4,14,14
`FS101358,货道7,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4,19,19
`FS101358,货道8,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4,14,14
`FS101358,货道9,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5,3,3
`FS101358,货道10,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4,10,10
`FS101358,货道11,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,12,12
`FS101358,货道13,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,4,4
`FS101358,货道14,,,,,4,19,19
`FS101358,货道15,体质能量(PET580ml),INTR468012175,饮料,4,4,27,27
`FS101358,货道16,,,,,,0,0
`FS101358,货道17,李子园果蔬酸奶(PET280ml),INTR644012893,饮料,5.5,5,30,30
`FS101358,货道19,格泉饮用天然水(PET500ml),INTR252012401,矿泉水,2,2,12,12
`FS101358,货道21,小茗同学[冰橘绿茶](PET480ml),INTR001012220,饮料,5,5,26,26
`FS101358,货道23,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,17,17
`FS101358,货道24,今麦郎芒顿小镇柠檬水(PET500ml),INTR322012790,饮料,2.5,2,12,12
`FS101358,货道25,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,15,15
`FS101358,货道26,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,25,25
`FS101358,货道27,小茗同学[青柠红茶](PET480ml),INTR297011693,饮料,5,5,16,16
`FS101358,货道28,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3.5,10,10
`FS101358,货道29,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,17,17
`FS101358,货道30,统一轻啵苏打水[桃花味](PET500ml),INTR876012423,饮料,3.5,3.5,21,21
`FS101358,货道31,台福[高钙花生牛奶](CAN365ml),INTR531012172,饮料,3.5,3.5,9,9
`FS101358,货道32,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3.5,8,8
`FS101358,货道33,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,7,7
`FS101358,货道34,小茗同学[溜溜哒茶](PET480ml),INTR973011692,饮料,5,5,14,14
`FS100089,货道1,统一冰红茶(CAN310ml),INTR115011662,饮料,2.5,2.5,16,16
`FS100089,货道2,王老吉凉茶(CAN310ml),INTR472012173,饮料,3.5,3.5,18,18
`FS100089,货道3,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,3,14,14
`FS100089,货道4,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,3,9,9
`FS100089,货道5,雪碧[自购版](CAN330ml),INTR685011636,饮料,3,3,11,11
`FS100089,货道6,雪碧[自购版](CAN330ml),INTR685011636,饮料,3,3,9,9
`FS100089,货道7,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,18,18
`FS100089,货道8,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,16,16
`FS100089,货道9,农夫山泉(PET500ml),INTR762012795,矿泉水,2,2,2,2
`FS100089,货道10,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,10,10
`FS100089,货道11,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,8,8
`FS100089,货道13,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,13,13
`FS100089,货道14,,,,,,0,0
`FS100089,货道15,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,14,14
`FS100089,货道16,,,,,,0,0
`FS100089,货道17,雪碧[自购版](PET500ml),INTR175012204,饮料,3.5,3.5,10,10
`FS100089,货道19,雪碧[自购版](PET500ml),INTR175012204,饮料,3.5,3.5,12,12
`FS100089,货道21,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,12,12
`FS100089,货道23,农夫山泉(PET500ml),INTR762012795,矿泉水,2,2,0,0
`FS100089,货道24,农夫山泉(PET500ml),INTR762012795,矿泉水,2,2,1,1
`FS100089,货道25,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,15,15
`FS100089,货道26,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,9,9
`FS100089,货道27,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,4,4
`FS100089,货道28,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3.5,8,8
`FS100089,货道29,农夫山泉(PET500ml),INTR762012795,矿泉水,2,2,0,0
`FS100089,货道30,农夫山泉(PET500ml),INTR762012795,矿泉水,2,2,1,1
`FS100089,货道31,今麦郎芒顿小镇柠檬水(PET500ml),INTR322012790,饮料,2.5,3,11,11
`FS100089,货道32,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3,9,9
`FS100089,货道33,小茗同学[溜溜哒茶](PET480ml),INTR973011692,饮料,5,5,9,9
`FS100089,货道34,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3.5,8,8
`FS101359,货道1,银鹭八宝粥[桂圆莲子](CAN360g),INTR760012867,食品,3.5,3.5,30,30
`FS101359,货道2,小野[芒果汁](CAN245ml),INTR457012418,饮料,3,3,30,30
`FS101359,货道3,统一好料道[仙草凉茶](CAN310ml),INTR791011678,饮料,4,4,30,30
`FS101359,货道4,统一冰红茶(CAN310ml),INTR115011662,饮料,2.5,2.5,29,29
`FS101359,货道5,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,3,30,30
`FS101359,货道6,爱朵拉拿铁咖啡(CAN310ml),INTR459011637,饮料,4,4,30,30
`FS101359,货道7,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4,30,30
`FS101359,货道8,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4,29,29
`FS101359,货道9,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5,26,26
`FS101359,货道10,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4,30,30
`FS101359,货道11,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4,30,30
`FS101359,货道13,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,25,25
`FS101359,货道14,,,,,4,19,19
`FS101359,货道15,李子园果蔬酸奶(PET280ml),INTR644012893,饮料,5.5,5,30,30
`FS101359,货道16,,,,,2,15,15
`FS101359,货道17,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,29,29
`FS101359,货道19,格泉饮用天然水(PET500ml),INTR252012401,矿泉水,2,2,26,26
`FS101359,货道21,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,30,30
`FS101359,货道23,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,29,29
`FS101359,货道24,海之言[桃桃百香果](PET500ml),INTR950012403,饮料,4,4,27,27
`FS101359,货道25,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,29,29
`FS101359,货道26,小茗同学[青柠红茶](PET480ml),INTR297011693,饮料,5,5,30,30
`FS101359,货道27,统一饮养四季[冰糖雪梨](PET500ml),INTR56004726,饮料,3.5,3.5,29,29
`FS101359,货道28,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3.5,30,30
`FS101359,货道29,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,25,25
`FS101359,货道30,体质能量(PET580ml),INTR468012175,饮料,4,4,26,26
`FS101359,货道31,台福[高钙花生牛奶](CAN365ml),INTR531012172,饮料,3.5,3.5,24,24
`FS101359,货道32,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3.5,29,29
`FS101359,货道33,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,27,27
`FS101359,货道34,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,23,23
`FS101353,货道1,银鹭八宝粥[桂圆莲子](CAN360g),INTR760012867,食品,3.5,3.5,22,22
`FS101353,货道2,小野[芒果汁](CAN245ml),INTR457012418,饮料,3,3,22,22
`FS101353,货道3,统一好料道[仙草凉茶](CAN310ml),INTR791011678,饮料,4,4,20,20
`FS101353,货道4,统一冰红茶(CAN310ml),INTR115011662,饮料,2.5,2.5,12,12
`FS101353,货道5,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,3,13,13
`FS101353,货道6,爱朵拉拿铁咖啡(CAN310ml),INTR459011637,饮料,4,4,13,13
`FS101353,货道7,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4,2,2
`FS101353,货道8,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4,11,11
`FS101353,货道9,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5,12,12
`FS101353,货道10,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4,10,10
`FS101353,货道11,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4,6,6
`FS101353,货道13,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,9,9
`FS101353,货道14,,,,,,0,0
`FS101353,货道15,李子园果蔬酸奶(PET280ml),INTR644012893,饮料,5.5,5,23,23
`FS101353,货道16,,,,,,0,0
`FS101353,货道17,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,16,16
`FS101353,货道19,格泉饮用天然水(PET500ml),INTR252012401,矿泉水,2,2,8,8
`FS101353,货道21,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,12,12
`FS101353,货道23,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,21,21
`FS101353,货道24,今麦郎芒顿小镇柠檬水(PET500ml),INTR322012790,饮料,2.5,2,21,21
`FS101353,货道25,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,11,11
`FS101353,货道26,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,8,8
`FS101353,货道27,统一饮养四季[冰糖雪梨](PET500ml),INTR56004726,饮料,3.5,3.5,5,5
`FS101353,货道28,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3.5,12,12
`FS101353,货道29,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,14,14
`FS101353,货道30,体质能量(PET580ml),INTR468012175,饮料,4,4,16,16
`FS101353,货道31,台福[高钙花生牛奶](CAN365ml),INTR531012172,饮料,3.5,3.5,4,4
`FS101353,货道32,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3.5,14,14
`FS101353,货道33,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,5,5
`FS101353,货道34,佳得乐蓝莓味(PET600ml),INTR575013578,饮料,5,4,10,10
`FS100067,货道1,娃哈哈桂圆莲子八宝粥(CAN360ml),INTR218012884,食品,4,4,99990,99990
`FS100067,货道2,旺旺牛奶(CAN245ml),INTR783012872,饮料,6,5.5,99984,99984
`FS100067,货道3,小野[芒果汁](CAN245ml),INTR457012418,饮料,3,3,99997,99997
`FS100067,货道4,小野[芒果汁](CAN245ml),INTR457012418,饮料,3,3,99992,99992
`FS100067,货道5,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,3,99989,99989
`FS100067,货道6,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,3,99989,99989
`FS100067,货道7,美汁源果粒奶优[香蕉味](450ml),INTR417013627,饮料,4.5,4.5,99990,99990
`FS100067,货道8,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,99968,99968
`FS100067,货道9,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3,99974,99974
`FS100067,货道10,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,99982,99982
`FS100067,货道11,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,99987,99987
`FS100067,货道13,百事可乐(PET600ml),INTR065012794,饮料,3.5,3,99962,99962
`FS100067,货道14,,,,,,0,0
`FS100067,货道15,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3.5,99989,99989
`FS100067,货道16,,,,,,0,0
`FS100067,货道17,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3.5,99981,99981
`FS100067,货道19,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3.5,99985,99985
`FS100067,货道21,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3.5,99990,99990
`FS100067,货道23,农夫山泉力量帝维他命水(PET500ml),INTR911012108,饮料,5,5,99963,99963
`FS100067,货道24,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,99988,99988
`FS100067,货道25,小茗同学[青柠红茶](PET480ml),INTR297011693,饮料,5,5,99980,99980
`FS100067,货道26,统一蜜桃多(PET450ml),INTR769012352,饮料,3.5,3.5,99989,99989
`FS100067,货道27,统一饮养四季[冰糖雪梨](PET500ml),INTR56004726,饮料,3.5,3.5,99987,99987
`FS100067,货道28,格泉饮用天然水(PET500ml),INTR252012401,矿泉水,2,2,99981,99981
`FS100067,货道29,娃哈哈营养快线(PET500ml),INTR409012898,饮料,5,5,99986,99986
`FS100067,货道30,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3,99968,99968
`FS100067,货道31,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,99971,99971
`FS100067,货道32,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,99971,99971
`FS100067,货道33,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,99974,99974
`FS100067,货道34,格泉饮用天然水(PET500ml),INTR252012401,矿泉水,2,2,99982,99982
`FS101357,货道1,统一冰绿茶[青梅绿茶](CAN310ml),INTG116100075,饮料,2.5,2.5,24,24
`FS101357,货道2,百事可乐(CAN330ml),INTR785012174,饮料,2.5,2.5,30,30
`FS101357,货道3,统一好料道[仙草凉茶](CAN310ml),INTR791011678,饮料,4,4,20,20
`FS101357,货道4,统一冰红茶(CAN310ml),INTR115011662,饮料,2.5,2.5,18,18
`FS101357,货道5,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,3,15,15
`FS101357,货道6,爱朵拉拿铁咖啡(CAN310ml),INTR459011637,饮料,4,4,30,30
`FS101357,货道7,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4,19,19
`FS101357,货道8,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4,17,17
`FS101357,货道9,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5,14,14
`FS101357,货道10,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4,11,11
`FS101357,货道11,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4,12,12
`FS101357,货道13,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,6,6
`FS101357,货道14,,,,,4,19,19
`FS101357,货道15,小茗同学[冰橘绿茶](PET480ml),INTR001012220,饮料,5,5,28,28
`FS101357,货道16,,,,,2,15,15
`FS101357,货道17,小茗同学[青柠红茶](PET480ml),INTR297011693,饮料,5,5,27,27
`FS101357,货道19,格泉饮用天然水(PET500ml),INTR252012401,矿泉水,2,2,15,15
`FS101357,货道21,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,12,12
`FS101357,货道23,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,22,22
`FS101357,货道24,今麦郎芒顿小镇柠檬水(PET500ml),INTR322012790,饮料,2.5,1.5,4,4
`FS101357,货道25,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,16,16
`FS101357,货道26,李子园果蔬酸奶(PET280ml),INTR644012893,饮料,5.5,5,23,23
`FS101357,货道27,统一蜜桃多(PET450ml),INTR769012352,饮料,3.5,3.5,16,16
`FS101357,货道28,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3.5,12,12
`FS101357,货道29,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,20,20
`FS101357,货道30,体质能量(PET580ml),INTR468012175,饮料,4,4,14,14
`FS101357,货道31,台福[高钙花生牛奶](CAN365ml),INTR531012172,饮料,3.5,3.5,13,13
`FS101357,货道32,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3.5,14,14
`FS101357,货道33,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,6,6
`FS101357,货道34,体质能量(PET580ml),INTR468012175,饮料,4,4,9,9
`FS101354,货道1,百事可乐(CAN330ml),INTR785012174,饮料,2.5,2.5,30,30
`FS101354,货道2,统一冰绿茶[青梅绿茶](CAN310ml),INTG116100075,饮料,2.5,2.5,30,30
`FS101354,货道3,统一好料道[仙草凉茶](CAN310ml),INTR791011678,饮料,4,4,20,20
`FS101354,货道4,统一冰红茶(CAN310ml),INTR115011662,饮料,2.5,2.5,18,18
`FS101354,货道5,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,3,14,14
`FS101354,货道6,爱朵拉拿铁咖啡(CAN310ml),INTR459011637,饮料,4,4,14,14
`FS101354,货道7,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4,21,21
`FS101354,货道8,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4,19,19
`FS101354,货道9,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5.5,15,15
`FS101354,货道10,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4,15,15
`FS101354,货道11,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4,13,13
`FS101354,货道13,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,17,17
`FS101354,货道14,,,,,,0,0
`FS101354,货道15,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,29,29
`FS101354,货道16,,,,,,0,0
`FS101354,货道17,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4,17,17
`FS101354,货道19,格泉饮用天然水(PET500ml),INTR252012401,矿泉水,2,2,15,15
`FS101354,货道21,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,13,13
`FS101354,货道23,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,23,23
`FS101354,货道24,今麦郎芒顿小镇柠檬水(PET500ml),INTR322012790,饮料,2.5,2,22,22
`FS101354,货道25,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,19,19
`FS101354,货道26,统一饮养四季[冰糖雪梨](PET500ml),INTR56004726,饮料,3.5,3.5,28,28
`FS101354,货道27,海之言[桃桃百香果](PET500ml),INTR950012403,饮料,4,4,25,25
`FS101354,货道28,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3.5,13,13
`FS101354,货道29,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,21,21
`FS101354,货道30,体质能量(PET580ml),INTR468012175,饮料,4,4,21,21
`FS101354,货道31,台福[高钙花生牛奶](CAN365ml),INTR531012172,饮料,3.5,4,19,19
`FS101354,货道32,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3.5,17,17
`FS101354,货道33,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,11,11
`FS101354,货道34,统一轻啵苏打水[桃花味](PET500ml),INTR876012423,饮料,3.5,3.5,14,14
`FS101360,货道1,百事可乐(CAN330ml),INTR785012174,饮料,2.5,2.5,27,27
`FS101360,货道2,小野[芒果汁](CAN245ml),INTR457012418,饮料,3,3,22,22
`FS101360,货道3,统一好料道[仙草凉茶](CAN310ml),INTR791011678,饮料,4,4,20,20
`FS101360,货道4,统一冰红茶(CAN310ml),INTR115011662,饮料,2.5,2.5,17,17
`FS101360,货道5,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,3,16,16
`FS101360,货道6,爱朵拉拿铁咖啡(CAN310ml),INTR459011637,饮料,4,4,14,14
`FS101360,货道7,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4,16,16
`FS101360,货道8,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4,8,8
`FS101360,货道9,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5,3,3
`FS101360,货道10,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,14,14
`FS101360,货道11,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4,8,8
`FS101360,货道13,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,10,10
`FS101360,货道14,,,,,4.5,19,19
`FS101360,货道15,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4,14,14
`FS101360,货道16,,,,,,0,0
`FS101360,货道17,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4,15,15
`FS101360,货道19,格泉饮用天然水(PET500ml),INTR252012401,矿泉水,2,2,14,14
`FS101360,货道21,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,11,11
`FS101360,货道23,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,17,17
`FS101360,货道24,今麦郎芒顿小镇柠檬水(PET500ml),INTR322012790,饮料,2.5,2,19,19
`FS101360,货道25,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,20,20
