设备编号,货道名称,商品名称,商品编号,分类,参考价格,实际价格,可售库存,合计库存
`FS101036,货道34,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,6,99987,99987
`FS101302,货道1,统一冰红茶(CAN310ml),INTR115011662,饮料,2.5,2.5,99969,99969
`FS101302,货道2,统一冰红茶(CAN310ml),INTR115011662,饮料,2.5,2.5,99969,99969
`FS101302,货道3,雪碧[自购版](CAN330ml),INTR685011636,饮料,3,3,99987,99987
`FS101302,货道4,雪碧[自购版](CAN330ml),INTR685011636,饮料,3,3,99993,99993
`FS101302,货道5,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,3,99977,99977
`FS101302,货道6,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,3,99981,99981
`FS101302,货道7,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,99983,99983
`FS101302,货道8,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,99977,99977
`FS101302,货道9,ALKAQUA[饮用天然矿泉水](PET570ml),INTR997009154,矿泉水,4,4,99988,99988
`FS101302,货道10,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,99976,99976
`FS101302,货道11,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,99963,99963
`FS101302,货道13,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,99986,99986
`FS101302,货道14,,,,,,0,0
`FS101302,货道15,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,99984,99984
`FS101302,货道16,,,,,,0,0
`FS101302,货道17,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,99982,99982
`FS101302,货道19,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,99986,99986
`FS101302,货道21,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,99978,99978
`FS101302,货道23,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,99993,99993
`FS101302,货道24,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,99992,99992
`FS101302,货道25,怡宝[纯净水](PET555ml),INTR128012109,矿泉水,2,2,99930,99930
`FS101302,货道26,怡宝[纯净水](PET555ml),INTR128012109,矿泉水,2,2,99928,99928
`FS101302,货道27,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,99973,99973
`FS101302,货道28,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,99979,99979
`FS101302,货道29,小茗同学[青柠红茶](PET480ml),INTR297011693,饮料,5,5,99984,99984
`FS101302,货道30,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,99956,99956
`FS101302,货道31,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,99946,99946
`FS101302,货道32,达利园青梅绿茶(PET500ml),INTR537012876,饮料,3,3,99979,99979
`FS101302,货道33,达利园青梅绿茶(PET500ml),INTR537012876,饮料,3,3,99990,99990
`FS101302,货道34,达利园青梅绿茶(PET500ml),INTR537012876,饮料,3,3,99986,99986
`FS101344,货道1,统一冰红茶(CAN310ml),INTR115011662,饮料,2.5,2.5,99996,99996
`FS101344,货道2,统一冰红茶(CAN310ml),INTR115011662,饮料,2.5,2.5,99990,99990
`FS101344,货道3,雪碧[自购版](CAN330ml),INTR685011636,饮料,3,3,99987,99987
`FS101344,货道4,雪碧[自购版](CAN330ml),INTR685011636,饮料,3,3,99995,99995
`FS101344,货道5,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,3,99992,99992
`FS101344,货道6,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,3,99989,99989
`FS101344,货道7,娃哈哈葡萄汁(PET500ml),INTR106013579,饮料,3,3.5,99996,99996
`FS101344,货道8,娃哈哈葡萄汁(PET500ml),INTR106013579,饮料,3,3.5,99997,99997
`FS101344,货道9,娃哈哈葡萄汁(PET500ml),INTR106013579,饮料,3,3.5,99992,99992
`FS101344,货道10,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,99995,99995
`FS101344,货道11,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,99990,99990
`FS101344,货道13,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,99978,99978
`FS101344,货道14,,,,,,0,0
`FS101344,货道15,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,99973,99973
`FS101344,货道16,,,,,,0,0
`FS101344,货道17,可口可乐(PET500ml),INTR310011684,饮料,3.5,3.5,99997,99997
`FS101344,货道19,农夫山泉力量帝维他命水(PET500ml),INTR911012108,饮料,5,5,99987,99987
`FS101344,货道21,农夫山泉力量帝维他命水(PET500ml),INTR911012108,饮料,5,5,99980,99980
`FS101344,货道23,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,99985,99985
`FS101344,货道24,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,99974,99974
`FS101344,货道25,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3.5,99990,99990
`FS101344,货道26,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3.5,99997,99997
`FS101344,货道27,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3,99990,99990
`FS101344,货道28,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3,99991,99991
`FS101344,货道29,小茗同学[青柠红茶](PET480ml),INTR297011693,饮料,5,5,99995,99995
`FS101344,货道30,小茗同学[青柠红茶](PET480ml),INTR297011693,饮料,5,5,99997,99997
`FS101344,货道31,统一轻啵苏打水[柠檬味](PET500ml),INTR773011687,饮料,3.5,3.5,99987,99987
`FS101344,货道32,ALKAQUA[饮用天然矿泉水](PET570ml),INTR997009154,矿泉水,4,4,99987,99987
`FS101344,货道33,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,99998,99998
`FS101344,货道34,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,99997,99997
`FS101020,货道1,统一冰红茶(CAN310ml),INTR115011662,饮料,2.5,2.5,99998,99998
`FS101020,货道2,统一冰红茶(CAN310ml),INTR115011662,饮料,2.5,2.5,99990,99990
`FS101020,货道3,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,3,99970,99970
`FS101020,货道4,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,3,99974,99974
`FS101020,货道5,雪碧[自购版](CAN330ml),INTR685011636,饮料,3,2.5,99990,99990
`FS101020,货道6,雪碧[自购版](CAN330ml),INTR685011636,饮料,3,2.5,99991,99991
`FS101020,货道7,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,99994,99994
`FS101020,货道8,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,99992,99992
`FS101020,货道9,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,99994,99994
`FS101020,货道10,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,99995,99995
`FS101020,货道11,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,99992,99992
`FS101020,货道13,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,99978,99978
`FS101020,货道14,,,,,,0,0
`FS101020,货道15,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,99988,99988
`FS101020,货道16,,,,,,0,0
`FS101020,货道17,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,99985,99985
`FS101020,货道19,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,99999,99999
`FS101020,货道21,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,99996,99996
`FS101020,货道23,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,99994,99994
`FS101020,货道24,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,99996,99996
`FS101020,货道25,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,99987,99987
`FS101020,货道26,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,99994,99994
`FS101020,货道27,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,99999,99999
`FS101020,货道28,统一轻啵苏打水[柠檬味](PET500ml),INTR773011687,饮料,3.5,3.5,99995,99995
`FS101020,货道29,小茗同学[青柠红茶](PET480ml),INTR297011693,饮料,5,5,99988,99988
`FS101020,货道30,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3.5,99972,99972
`FS101020,货道31,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3.5,99973,99973
`FS101020,货道32,怡宝[纯净水](PET555ml),INTR128012109,矿泉水,2,2,99963,99963
`FS101020,货道33,怡宝[纯净水](PET555ml),INTR128012109,矿泉水,2,2,99969,99969
`FS101020,货道34,ALKAQUA[饮用天然矿泉水](PET570ml),INTR997009154,矿泉水,4,4,99996,99996
`FS100489,货道1,百事可乐(CAN330ml),INTR785012174,饮料,2.5,2.5,19,19
`FS100489,货道2,百事可乐(CAN330ml),INTR785012174,饮料,2.5,2.5,18,18
`FS100489,货道3,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,3,17,17
`FS100489,货道4,统一冰绿茶[青梅绿茶](CAN310ml),INTG116100075,饮料,2.5,2.5,17,17
`FS100489,货道5,统一冰绿茶[青梅绿茶](CAN310ml),INTG116100075,饮料,2.5,2.5,15,15
`FS100489,货道6,统一好料道[仙草凉茶](CAN310ml),INTR791011678,饮料,4,4,14,14
`FS100489,货道7,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,19,19
`FS100489,货道8,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,18,18
`FS100489,货道9,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,17,17
`FS100489,货道10,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5.5,16,16
`FS100489,货道11,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3,13,13
`FS100489,货道13,百事可乐(PET500ml),INTR859012793,饮料,3.5,3.5,21,21
`FS100489,货道14,,,,,3.5,18,18
`FS100489,货道15,美年达[青苹果味](PET450ml),INTR581013658,饮料,3.5,3.5,20,20
`FS100489,货道16,,,,,,0,0
`FS100489,货道17,农夫山泉力量帝维他命水(PET500ml),INTR911012108,饮料,5,5,18,18
`FS100489,货道19,娃哈哈AD钙(PET450ml),INTR263012498,饮料,4.5,4.5,15,15
`FS100489,货道21,小茗同学[青柠红茶](PET480ml),INTR297011693,饮料,5,5,15,15
`FS100489,货道23,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,17,17
`FS100489,货道24,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,17,17
`FS100489,货道25,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,16,16
`FS100489,货道26,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,16,16
`FS100489,货道27,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,15,15
`FS100489,货道28,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,14,14
`FS100489,货道29,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3.5,19,19
`FS100489,货道30,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3.5,18,18
`FS100489,货道31,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,18,18
`FS100489,货道32,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,16,16
`FS100489,货道33,统一轻啵苏打水[柠檬味](PET500ml),INTR773011687,饮料,3.5,3.5,15,15
`FS100489,货道34,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,12,12
`FS100490,货道1,百事可乐(CAN330ml),INTR785012174,饮料,2.5,2.5,21,21
`FS100490,货道2,百事可乐(CAN330ml),INTR785012174,饮料,2.5,2.5,19,19
`FS100490,货道3,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,3,17,17
`FS100490,货道4,统一蜜桃多(CAN310ml),INTR765012351,饮料,3,3,15,15
`FS100490,货道5,统一蜜桃多(CAN310ml),INTR765012351,饮料,3,3,12,12
`FS100490,货道6,统一好料道[仙草凉茶](CAN310ml),INTR791011678,饮料,4,4,11,11
`FS100490,货道7,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,21,21
`FS100490,货道8,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,19,19
`FS100490,货道9,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,15,15
`FS100490,货道10,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5.5,13,13
`FS100490,货道11,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3,11,11
`FS100490,货道13,美年达橙味500ml,114732,开门柜,5,3.5,19,19
`FS100490,货道14,,,,,,0,0
`FS100490,货道15,百事可乐(PET500ml),INTR859012793,饮料,3.5,3.5,20,20
`FS100490,货道16,,,,,,0,0
`FS100490,货道17,农夫山泉力量帝维他命水(PET500ml),INTR911012108,饮料,5,5,18,18
`FS100490,货道19,农夫山泉力量帝维他命水(PET500ml),INTR911012108,饮料,5,5,17,17
`FS100490,货道21,小茗同学[溜溜哒茶](PET480ml),INTR973011692,饮料,5,5,13,13
`FS100490,货道23,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,21,21
`FS100490,货道24,海之言[蓝莓](PET500ml),INTR526012420,饮料,4,4,19,19
`FS100490,货道25,海之言[蓝莓](PET500ml),INTR526012420,饮料,4,4,18,18
`FS100490,货道26,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,15,15
`FS100490,货道27,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,13,13
`FS100490,货道28,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,13,13
`FS100490,货道29,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3.5,21,21
`FS100490,货道30,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3.5,19,19
`FS100490,货道31,统一饮养四季[冰糖雪梨](PET500ml),INTR56004726,饮料,3.5,3.5,17,17
`FS100490,货道32,统一饮养四季[冰糖雪梨](PET500ml),INTR56004726,饮料,3.5,3.5,15,15
`FS100490,货道33,统一轻啵苏打水[桃花味](PET500ml),INTR876012423,饮料,3.5,3.5,13,13
`FS100490,货道34,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,11,11
`FS100369,货道1,百事可乐(CAN330ml),INTR785012174,饮料,2.5,2.5,21,21
`FS100369,货道2,百事可乐(CAN330ml),INTR785012174,饮料,2.5,2.5,16,16
`FS100369,货道3,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,3,16,16
`FS100369,货道4,统一冰绿茶[青梅绿茶](CAN310ml),INTG116100075,饮料,2.5,2.5,15,15
`FS100369,货道5,统一冰绿茶[青梅绿茶](CAN310ml),INTG116100075,饮料,2.5,2.5,15,15
`FS100369,货道6,统一好料道[仙草凉茶](CAN310ml),INTR791011678,饮料,4,4,13,13
`FS100369,货道7,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,20,20
`FS100369,货道8,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,18,18
`FS100369,货道9,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,15,15
`FS100369,货道10,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5.5,14,14
`FS100369,货道11,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3,11,11
`FS100369,货道13,美年达[青苹果味](PET450ml),INTR581013658,饮料,3.5,3.5,20,20
`FS100369,货道14,,,,,,0,0
`FS100369,货道15,百事可乐(PET500ml),INTR859012793,饮料,3.5,3.5,16,16
`FS100369,货道16,,,,,,0,0
`FS100369,货道17,农夫山泉力量帝维他命水(PET500ml),INTR911012108,饮料,5,5,19,19
`FS100369,货道19,娃哈哈AD钙(PET450ml),INTR263012498,饮料,4.5,4.5,14,14
`FS100369,货道21,小茗同学[青柠红茶](PET480ml),INTR297011693,饮料,5,5,15,15
`FS100369,货道23,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,21,21
`FS100369,货道24,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,18,18
`FS100369,货道25,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,15,15
`FS100369,货道26,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,16,16
`FS100369,货道27,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,14,14
`FS100369,货道28,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,11,11
`FS100369,货道29,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3.5,20,20
`FS100369,货道30,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3.5,19,19
`FS100369,货道31,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,17,17
`FS100369,货道32,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,15,15
`FS100369,货道33,统一轻啵苏打水[柠檬味](PET500ml),INTR773011687,饮料,3.5,3.5,15,15
`FS100369,货道34,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,11,11
`FS100491,货道1,百事可乐(CAN330ml),INTR785012174,饮料,2.5,2.5,21,21
`FS100491,货道2,百事可乐(CAN330ml),INTR785012174,饮料,2.5,2.5,20,20
`FS100491,货道3,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,3,18,18
`FS100491,货道4,统一冰绿茶[青梅绿茶](CAN310ml),INTG116100075,饮料,2.5,2.5,17,17
`FS100491,货道5,统一冰绿茶[青梅绿茶](CAN310ml),INTG116100075,饮料,2.5,2.5,15,15
`FS100491,货道6,统一好料道[仙草凉茶](CAN310ml),INTR791011678,饮料,4,4,16,16
`FS100491,货道7,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,20,20
`FS100491,货道8,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,19,19
`FS100491,货道9,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,18,18
`FS100491,货道10,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5.5,17,17
`FS100491,货道11,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3,15,15
`FS100491,货道13,百事可乐(PET500ml),INTR859012793,饮料,3.5,3.5,21,21
`FS100491,货道14,,,,,3.5,0,0
`FS100491,货道15,百事可乐(PET500ml),INTR859012793,饮料,3.5,3.5,20,20
`FS100491,货道16,,,,,,0,0
`FS100491,货道17,农夫山泉力量帝维他命水(PET500ml),INTR911012108,饮料,5,5,17,17
`FS100491,货道19,农夫山泉力量帝维他命水(PET500ml),INTR911012108,饮料,5,5,14,14
`FS100491,货道21,小茗同学[青柠红茶](PET480ml),INTR297011693,饮料,5,5,16,16
`FS100491,货道23,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,19,19
`FS100491,货道24,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,19,19
`FS100491,货道25,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,17,17
`FS100491,货道26,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,17,17
`FS100491,货道27,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,16,16
`FS100491,货道28,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,15,15
`FS100491,货道29,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3.5,19,19
`FS100491,货道30,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3.5,20,20
`FS100491,货道31,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,17,17
`FS100491,货道32,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,15,15
`FS100491,货道33,统一轻啵苏打水[柠檬味](PET500ml),INTR773011687,饮料,3.5,3.5,15,15
`FS100491,货道34,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,9,9
`FS100225,货道1,百事可乐(CAN330ml),INTR785012174,饮料,2.5,2.5,21,21
`FS100225,货道2,百事可乐(CAN330ml),INTR785012174,饮料,2.5,2.5,18,18
`FS100225,货道3,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,3,19,19
`FS100225,货道4,统一冰绿茶[青梅绿茶](CAN310ml),INTG116100075,饮料,2.5,2.5,17,17
`FS100225,货道5,,,,,3,0,0
`FS100225,货道6,统一好料道[仙草凉茶](CAN310ml),INTR791011678,饮料,4,4,10,10
`FS100225,货道7,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,21,21
`FS100225,货道8,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,17,17
`FS100225,货道9,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,15,15
`FS100225,货道10,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5.5,13,13
`FS100225,货道11,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3,11,11
`FS100225,货道13,美年达[青苹果味](PET450ml),INTR581013658,饮料,3.5,3.5,12,12
`FS100225,货道14,,,,,,0,0
`FS100225,货道15,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,19,19
`FS100225,货道16,,,,,,0,0
`FS100225,货道17,百事可乐(PET500ml),INTR859012793,饮料,3.5,3.5,18,18
`FS100225,货道19,娃哈哈AD钙(PET450ml),INTR263012498,饮料,4.5,4.5,14,14
`FS100225,货道21,小茗同学[青柠红茶](PET480ml),INTR297011693,饮料,5,5,15,15
`FS100225,货道23,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,18,18
`FS100225,货道24,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,19,19
`FS100225,货道25,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,19,19
`FS100225,货道26,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,15,15
`FS100225,货道27,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,12,12
`FS100225,货道28,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,10,10
`FS100225,货道29,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3.5,21,21
`FS100225,货道30,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3.5,19,19
`FS100225,货道31,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,16,16
`FS100225,货道32,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,14,14
`FS100225,货道33,统一轻啵苏打水[柠檬味](PET500ml),INTR773011687,饮料,3.5,3.5,17,17
`FS100225,货道34,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,11,11
`FS101306,货道1,统一冰红茶(CAN310ml),INTR115011662,饮料,2.5,2.5,99972,99972
`FS101306,货道2,统一冰红茶(CAN310ml),INTR115011662,饮料,2.5,2.5,99934,99934
`FS101306,货道3,雪碧[自购版](CAN330ml),INTR685011636,饮料,3,3,99915,99915
`FS101306,货道4,雪碧[自购版](CAN330ml),INTR685011636,饮料,3,3,99960,99960
`FS101306,货道5,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,3,99966,99966
`FS101306,货道6,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,3,99960,99960
`FS101306,货道7,娃哈哈葡萄汁(PET500ml),INTR106013579,饮料,3,3.5,99867,99867
`FS101306,货道8,娃哈哈葡萄汁(PET500ml),INTR106013579,饮料,3,3.5,99944,99944
`FS101306,货道9,娃哈哈葡萄汁(PET500ml),INTR106013579,饮料,3,3.5,99882,99882
`FS101306,货道10,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,99974,99974
`FS101306,货道11,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,99943,99943
`FS101306,货道13,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,99909,99909
`FS101306,货道14,,,,,,0,0
`FS101306,货道15,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,99944,99944
`FS101306,货道16,,,,,,0,0
`FS101306,货道17,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,99951,99951
`FS101306,货道19,农夫山泉力量帝维他命水(PET500ml),INTR911012108,饮料,5,5,99926,99926
`FS101306,货道21,农夫山泉力量帝维他命水(PET500ml),INTR911012108,饮料,5,5,99952,99952
`FS101306,货道23,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,99948,99948
`FS101306,货道24,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,99867,99867
