设备编号,货道名称,商品名称,商品编号,分类,参考价格,实际价格,可售库存,合计库存
`FS100542,货道9,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,27,27
`FS100542,货道10,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,29,29
`FS100542,货道11,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,29,29
`FS100542,货道13,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,26,26
`FS100542,货道14,,,,,,0,0
`FS100542,货道15,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,27,27
`FS100542,货道16,,,,,,0,0
`FS100542,货道17,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,30,30
`FS100542,货道19,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,19,19
`FS100542,货道21,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,30,30
`FS100542,货道23,雅哈[椰椰拿铁](PET450ml),INTR880013468,饮料,5.5,5.5,25,25
`FS100542,货道24,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5.5,15,15
`FS100542,货道25,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3.5,28,28
`FS100542,货道26,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3.5,30,30
`FS100542,货道27,佳得乐蓝莓味(PET600ml),INTR575013578,饮料,5,5,26,26
`FS100542,货道28,统一阿萨姆[白桃观音](PET450ml),INTR609013401,饮料,4.5,4.5,26,26
`FS100542,货道29,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,22,22
`FS100542,货道30,三得利乌龙茶[无糖](PET500ml),INTR907013377,饮料,5,4,18,18
`FS100542,货道31,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,30,30
`FS100542,货道32,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,28,28
`FS100542,货道33,统一饮养四季[冰糖雪梨](PET500ml),INTR56004726,饮料,3.5,3.5,29,29
`FS100542,货道34,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,28,28
`FS101441,货道1,统一冰绿茶[青梅绿茶](CAN310ml),INTG116100075,饮料,2.5,3.5,99992,99992
`FS101441,货道2,统一好料道[仙草凉茶](CAN310ml),INTR791011678,饮料,4,5,99998,99998
`FS101441,货道3,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,4,99995,99995
`FS101441,货道4,统一冰红茶(CAN310ml),INTR115011662,饮料,2.5,3.5,99999,99999
`FS101441,货道5,小野[芒果汁](CAN245ml),INTR457012418,饮料,3,4,99997,99997
`FS101441,货道6,统一果汁[金桔柠檬](CAN310ml),1.56473E+17,开门柜,3,4,99997,99997
`FS101441,货道7,百事可乐(PET600ml),INTR065012794,饮料,3.5,3.5,99975,99975
`FS101441,货道8,农夫山泉力量帝维他命水(PET500ml),INTR911012108,饮料,5,6,99992,99992
`FS101441,货道9,农夫山泉力量帝维他命水(PET500ml),INTR911012108,饮料,5,6,99992,99992
`FS101441,货道10,海之言[柠檬](PET500ml),INTR039011682,饮料,4,5,99986,99986
`FS101441,货道11,海之言[桃桃百香果](PET500ml),INTR950012403,饮料,4,5,99999,99999
`FS101441,货道13,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,4,99989,99989
`FS101441,货道14,,,,,0,0,0
`FS101441,货道15,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,4,99990,99990
`FS101441,货道16,,,,,0,0,0
`FS101441,货道17,ALKAQUA[饮用天然矿泉水](PET570ml),INTR495012438,矿泉水,4,5,99992,99992
`FS101441,货道19,ALKAQUA[饮用天然矿泉水](PET570ml),INTR495012438,矿泉水,4,5,99995,99995
`FS101441,货道21,海之言[桃桃百香果](PET500ml),INTR950012403,饮料,4,5,99999,99999
`FS101441,货道23,农夫山泉(PET550ml),INTR993012106,矿泉水,2,2.5,99968,99968
`FS101441,货道24,农夫山泉(PET550ml),INTR993012106,矿泉水,2,2.5,99973,99973
`FS101441,货道25,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,4.5,99987,99987
`FS101441,货道26,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,4,99990,99990
`FS101441,货道27,A-Ha[柠檬]气泡水果饮料(PET500ml),INTR578012419,饮料,3,5,99994,99994
`FS101441,货道28,A-Ha[苹果]气泡水果饮料(PET500ml),INTR255012430,饮料,3,5,99996,99996
`FS101441,货道29,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,5.5,99986,99986
`FS101441,货道30,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,99987,99987
`FS101441,货道31,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,4.5,99997,99997
`FS101441,货道32,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,6,99999,99999
`FS101441,货道33,格泉饮用天然水(PET500ml),INTR252012401,矿泉水,2,3,99994,99994
`FS101441,货道34,统一轻啵苏打水[柠檬味](PET500ml),INTR773011687,饮料,3.5,4,99987,99987
`FS101440,货道1,统一冰绿茶[青梅绿茶](CAN310ml),INTG116100075,饮料,2.5,3.5,99999,99999
`FS101440,货道2,统一好料道[仙草凉茶](CAN310ml),INTR791011678,饮料,4,5,99998,99998
`FS101440,货道3,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,4,99998,99998
`FS101440,货道4,统一冰红茶(CAN310ml),INTR115011662,饮料,2.5,3.5,99999,99999
`FS101440,货道5,小野[芒果汁](CAN245ml),INTR457012418,饮料,3,4,99998,99998
`FS101440,货道6,统一果汁[金桔柠檬](CAN310ml),1.56473E+17,开门柜,3,4,99999,99999
`FS101440,货道7,百事可乐(PET600ml),INTR065012794,饮料,3.5,3.5,99988,99988
`FS101440,货道8,农夫山泉力量帝维他命水(PET500ml),INTR911012108,饮料,5,6,99989,99989
`FS101440,货道9,农夫山泉力量帝维他命水(PET500ml),INTR911012108,饮料,5,6,99991,99991
`FS101440,货道10,海之言[柠檬](PET500ml),INTR039011682,饮料,4,5,99986,99986
`FS101440,货道11,海之言[蓝莓](PET500ml),INTR526012420,饮料,4,5,99997,99997
`FS101440,货道13,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,4,0,0
`FS101440,货道14,,,,,0,0,0
`FS101440,货道15,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,4,99993,99993
`FS101440,货道16,,,,,0,0,0
`FS101440,货道17,ALKAQUA[饮用天然矿泉水](PET570ml),INTR495012438,矿泉水,4,5,99995,99995
`FS101440,货道19,ALKAQUA[饮用天然矿泉水](PET570ml),INTR495012438,矿泉水,4,5,99995,99995
`FS101440,货道21,海之言[桃桃百香果](PET500ml),INTR950012403,饮料,4,5,99998,99998
`FS101440,货道23,农夫山泉(PET550ml),INTR993012106,矿泉水,2,2.5,99967,99967
`FS101440,货道24,农夫山泉(PET550ml),INTR993012106,矿泉水,2,2.5,99982,99982
`FS101440,货道25,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,4.5,99987,99987
`FS101440,货道26,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,4,99996,99996
`FS101440,货道27,A-Ha[柠檬]气泡水果饮料(PET500ml),INTR578012419,饮料,3,5,99995,99995
`FS101440,货道28,A-Ha[苹果]气泡水果饮料(PET500ml),INTR255012430,饮料,3,5,99996,99996
`FS101440,货道29,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,5.5,99992,99992
`FS101440,货道30,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,4.5,99993,99993
`FS101440,货道31,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,4.5,99999,99999
`FS101440,货道32,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,6,99999,99999
`FS101440,货道33,格泉饮用天然水(PET500ml),INTR252012401,矿泉水,2,3,99993,99993
`FS101440,货道34,统一轻啵苏打水[柠檬味](PET500ml),INTR773011687,饮料,3.5,4,99994,99994
`FS101446,货道1,统一冰绿茶[青梅绿茶](CAN310ml),INTG116100075,饮料,2.5,3.5,99999,99999
`FS101446,货道2,统一好料道[仙草凉茶](CAN310ml),INTR791011678,饮料,4,5,99998,99998
`FS101446,货道3,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,4,99999,99999
`FS101446,货道4,统一冰红茶(CAN310ml),INTR115011662,饮料,2.5,3.5,99998,99998
`FS101446,货道5,小野[芒果汁](CAN245ml),INTR457012418,饮料,3,4,99998,99998
`FS101446,货道6,统一果汁[金桔柠檬](CAN310ml),1.56473E+17,开门柜,3,4,99999,99999
`FS101446,货道7,百事可乐(PET600ml),INTR065012794,饮料,3.5,3.5,99998,99998
`FS101446,货道8,农夫山泉力量帝维他命水(PET500ml),INTR911012108,饮料,5,6,99997,99997
`FS101446,货道9,农夫山泉力量帝维他命水(PET500ml),INTR911012108,饮料,5,6,99996,99996
`FS101446,货道10,海之言[柠檬](PET500ml),INTR039011682,饮料,4,5,99995,99995
`FS101446,货道11,海之言[蓝莓](PET500ml),INTR526012420,饮料,4,5,99996,99996
`FS101446,货道13,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,4,99998,99998
`FS101446,货道14,,,,,,0,0
`FS101446,货道15,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,4,99997,99997
`FS101446,货道16,,,,,,0,0
`FS101446,货道17,ALKAQUA[饮用天然矿泉水](PET570ml),INTR495012438,矿泉水,4,5,99998,99998
`FS101446,货道19,ALKAQUA[饮用天然矿泉水](PET570ml),INTR495012438,矿泉水,4,5,99999,99999
`FS101446,货道21,海之言[桃桃百香果](PET500ml),INTR950012403,饮料,4,5,99997,99997
`FS101446,货道23,农夫山泉(PET550ml),INTR993012106,矿泉水,2,2.5,99991,99991
`FS101446,货道24,农夫山泉(PET550ml),INTR993012106,矿泉水,2,2.5,99990,99990
`FS101446,货道25,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,4.5,99995,99995
`FS101446,货道26,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,4,99995,99995
`FS101446,货道27,A-Ha[柠檬]气泡水果饮料(PET500ml),INTR578012419,饮料,3,5,99999,99999
`FS101446,货道28,A-Ha[苹果]气泡水果饮料(PET500ml),INTR255012430,饮料,3,5,99996,99996
`FS101446,货道29,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,5.5,99996,99996
`FS101446,货道30,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,4.5,99995,99995
`FS101446,货道31,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,4.5,99997,99997
`FS101446,货道32,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,6,99999,99999
`FS101446,货道33,格泉饮用天然水(PET500ml),INTR252012401,矿泉水,2,3,99997,99997
`FS101446,货道34,统一轻啵苏打水[柠檬味](PET500ml),INTR773011687,饮料,3.5,4,99996,99996
`FS100268,货道1,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,30,30
`FS100268,货道2,,,,,,0,0
`FS100268,货道3,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,30,30
`FS100268,货道4,,,,,,0,0
`FS100268,货道5,,,,,,0,0
`FS100268,货道6,,,,,,0,0
`FS100268,货道7,,,,,,0,0
`FS100268,货道8,,,,,,0,0
`FS100268,货道9,,,,,,0,0
`FS100268,货道10,,,,,,0,0
`FS100268,货道11,,,,,,0,0
`FS100268,货道13,,,,,,0,0
`FS100268,货道14,,,,,,0,0
`FS100268,货道15,,,,,,0,0
`FS100268,货道16,,,,,,0,0
`FS100268,货道17,,,,,,0,0
`FS100268,货道19,,,,,,0,0
`FS100268,货道21,,,,,,0,0
`FS100268,货道23,,,,,,0,0
`FS100268,货道24,,,,,,0,0
`FS100268,货道25,,,,,,0,0
`FS100268,货道26,,,,,,0,0
`FS100268,货道27,,,,,,0,0
`FS100268,货道28,,,,,,0,0
`FS100268,货道29,,,,,,0,0
`FS100268,货道30,,,,,,0,0
`FS100268,货道31,,,,,,0,0
`FS100268,货道32,,,,,,0,0
`FS100268,货道33,,,,,,0,0
`FS100268,货道34,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,0.5,29,29
`FS100666,货道1,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,30,30
`FS100666,货道2,雪碧[自购版](CAN330ml),INTR685011636,饮料,3,2.5,30,30
`FS100666,货道3,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,3,30,30
`FS100666,货道4,统一冰红茶(CAN310ml),INTR115011662,饮料,2.5,2.5,30,30
`FS100666,货道5,,,,,,0,0
`FS100666,货道6,,,,,,0,0
`FS100666,货道7,,,,,,0,0
`FS100666,货道8,,,,,,0,0
`FS100666,货道9,,,,,,0,0
`FS100666,货道10,,,,,,0,0
`FS100666,货道11,,,,,,0,0
`FS100666,货道13,,,,,,0,0
`FS100666,货道14,,,,,,0,0
`FS100666,货道15,,,,,,0,0
`FS100666,货道16,,,,,,0,0
`FS100666,货道17,,,,,,0,0
`FS100666,货道19,,,,,,0,0
`FS100666,货道21,,,,,,0,0
`FS100666,货道23,,,,,,0,0
`FS100666,货道24,,,,,,0,0
`FS100666,货道25,,,,,,0,0
`FS100666,货道26,,,,,,0,0
`FS100666,货道27,,,,,,0,0
`FS100666,货道28,,,,,,0,0
`FS100666,货道29,,,,,,0,0
`FS100666,货道30,,,,,,0,0
`FS100666,货道31,,,,,,0,0
`FS100666,货道32,,,,,,0,0
`FS100666,货道33,,,,,,0,0
`FS100666,货道34,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,0.5,30,30
`FS100796,货道1,统一冰红茶(CAN310ml),INTR115011662,饮料,2.5,2.5,22,22
`FS100796,货道2,统一冰红茶(CAN310ml),INTR115011662,饮料,2.5,2.5,20,20
`FS100796,货道3,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,3,17,17
`FS100796,货道4,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,3,16,16
`FS100796,货道5,优好滋荔枝爽310ml,INTR860012104,饮料,2.5,3,12,12
`FS100796,货道6,统一好料道[仙草凉茶](CAN310ml),INTR791011678,饮料,4,4,12,12
`FS100796,货道7,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,21,21
`FS100796,货道8,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,20,20
`FS100796,货道9,统一饮养四季[冰糖雪梨](PET500ml),INTR56004726,饮料,3.5,3.5,18,18
`FS100796,货道10,农夫山泉(PET550ml),INTR993012106,矿泉水,2,2,16,16
`FS100796,货道11,今麦郎茉莉蜜茶(PET500ml),INTR701012110,饮料,4,3,14,14
`FS100796,货道13,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,20,20
`FS100796,货道14,,,,,,0,0
`FS100796,货道15,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,16,16
`FS100796,货道16,,,,,,0,0
`FS100796,货道17,统一轻啵苏打水[柠檬味](PET500ml),INTR773011687,饮料,3.5,3.5,18,18
`FS100796,货道19,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,14,14
`FS100796,货道21,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,13,13
`FS100796,货道23,农夫山泉(PET550ml),INTR993012106,矿泉水,2,2,22,22
`FS100796,货道24,农夫山泉(PET550ml),INTR993012106,矿泉水,2,2,20,20
`FS100796,货道25,水趣多乳酸菌风味(PET500ml),INTR912012422,饮料,5,5,17,17
`FS100796,货道26,小茗同学[青柠红茶](PET480ml),INTR297011693,饮料,5,5,16,16
`FS100796,货道27,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,12,12
`FS100796,货道28,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,12,12
`FS100796,货道29,今麦郎芒顿小镇柠檬水(PET500ml),INTR322012790,饮料,2.5,3,22,22
`FS100796,货道30,格泉饮用天然水(PET500ml),INTR252012401,矿泉水,2,2,20,20
`FS100796,货道31,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3,18,18
`FS100796,货道32,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3,16,16
`FS100796,货道33,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3.5,14,14
`FS100796,货道34,小茗同学[溜溜哒茶](PET480ml),INTR973011692,饮料,5,5,12,12
`FS101266,货道1,统一果汁[金桔柠檬](CAN310ml),1.56473E+17,开门柜,3,3,19,19
`FS101266,货道2,统一果汁[金桔柠檬](CAN310ml),1.56473E+17,开门柜,3,3,14,14
`FS101266,货道3,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,3,8,8
`FS101266,货道4,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,3,7,7
`FS101266,货道5,红牛金罐(CAN250ml),INTR442012892,饮料,6,6.5,4,4
`FS101266,货道6,红牛金罐(CAN250ml),INTR442012892,饮料,6,6.5,7,7
`FS101266,货道7,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,9,9
`FS101266,货道8,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,1,1
`FS101266,货道9,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,2,2
`FS101266,货道10,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,5,5
`FS101266,货道11,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,4,4
`FS101266,货道13,娃哈哈[钻面水](PET550ml),INTR055012170,矿泉水,2,2.5,22,22
`FS101266,货道14,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,16,16
`FS101266,货道15,脉动[青柠味](PET600ml),INTR924012868,饮料,4,5,0,0
`FS101266,货道16,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,16,16
`FS101266,货道17,脉动[青柠味](PET600ml),INTR924012868,饮料,4,5,0,0
`FS101266,货道19,娃哈哈[钻面水](PET550ml),INTR055012170,矿泉水,2,2.5,0,0
`FS101266,货道21,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,0,0
`FS101266,货道23,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3.5,17,17
`FS101266,货道24,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3.5,19,19
`FS101266,货道25,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3.5,15,15
`FS101266,货道26,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3.5,7,7
`FS101266,货道27,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3.5,9,9
`FS101266,货道28,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3.5,11,11
`FS101266,货道29,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3.5,19,19
`FS101266,货道30,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3.5,17,17
`FS101266,货道31,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,18,18
`FS101266,货道32,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,15,15
`FS101266,货道33,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3.5,12,12
`FS101266,货道34,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3.5,7,7
`FS100659,货道1,统一果汁[金桔柠檬](CAN310ml),1.56473E+17,开门柜,3,3,19,19
`FS100659,货道2,统一果汁[金桔柠檬](CAN310ml),1.56473E+17,开门柜,3,3,16,16
`FS100659,货道3,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,3,16,16
`FS100659,货道4,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,3,11,11
`FS100659,货道5,红牛金罐(CAN250ml),INTR442012892,饮料,6,6.5,9,9
`FS100659,货道6,红牛金罐(CAN250ml),INTR442012892,饮料,6,6.5,5,5
`FS100659,货道7,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,12,12
`FS100659,货道8,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,18,18
`FS100659,货道9,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,0,0
`FS100659,货道10,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,10,10
`FS100659,货道11,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,9,9
`FS100659,货道13,脉动[青柠味](PET600ml),INTR924012868,饮料,4,5,17,17
`FS100659,货道14,,,,,5,0,0
`FS100659,货道15,脉动[青柠味](PET600ml),INTR924012868,饮料,4,5,13,13
`FS100659,货道16,,,,,5,0,0
`FS100659,货道17,脉动[青柠味](PET600ml),INTR924012868,饮料,4,5,12,12
`FS100659,货道19,娃哈哈[钻面水](PET550ml),INTR055012170,矿泉水,2,2.5,10,10
