设备编号,货道名称,商品名称,商品编号,分类,参考价格,实际价格,可售库存,合计库存
`FS100084,货道30,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,9965,9965
`FS100084,货道31,统一轻啵苏打水[柠檬味](PET500ml),INTR773011687,饮料,3.5,3.5,9999,9999
`FS100084,货道32,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,9989,9989
`FS100084,货道33,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3,9986,9986
`FS100084,货道34,统一茶裏王[无糖台式乌龙茶](PET420ml),INTR904011685,饮料,5,5,9998,9998
`FS101314,货道1,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,2.5,977,977
`FS101314,货道2,雪碧[自购版](CAN330ml),INTR685011636,饮料,3,2.5,992,992
`FS101314,货道3,宏宝莱碳酸饮料汽水荔枝味(CAN330ml),INTR992013247,饮料,3,2.5,997,997
`FS101314,货道4,小野[芒果汁](CAN245ml),INTR457012418,饮料,3,3,998,998
`FS101314,货道5,爱朵拉拿铁咖啡(CAN310ml),INTR459011637,饮料,4,4,993,993
`FS101314,货道6,统一好料道[仙草凉茶](CAN310ml),INTR791011678,饮料,4,4,997,997
`FS101314,货道7,体质能量(PET580ml),INTR468012175,饮料,4,4,993,993
`FS101314,货道8,体质能量(PET580ml),INTR468012175,饮料,4,4,994,994
`FS101314,货道9,可口可乐(PET500ml),INTR310011684,饮料,3.5,3.5,990,990
`FS101314,货道10,可口可乐(PET500ml),INTR310011684,饮料,3.5,3.5,991,991
`FS101314,货道11,可口可乐(PET500ml),INTR310011684,饮料,3.5,3.5,993,993
`FS101314,货道13,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,986,986
`FS101314,货道14,,,,,0,0,0
`FS101314,货道15,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,978,978
`FS101314,货道16,,,,,0,0,0
`FS101314,货道17,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,991,991
`FS101314,货道19,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,990,990
`FS101314,货道21,怡宝[纯净水](PET555ml),INTR128012109,矿泉水,2,2,986,986
`FS101314,货道23,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3.5,996,996
`FS101314,货道24,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3.5,988,988
`FS101314,货道25,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,996,996
`FS101314,货道26,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,994,994
`FS101314,货道27,今麦郎芒顿小镇柠檬水(PET500ml),INTR322012790,饮料,2.5,3,995,995
`FS101314,货道28,统一茶裏王[无糖台式乌龙茶](PET420ml),INTR904011685,饮料,5,5,995,995
`FS101314,货道29,怡宝[纯净水](PET555ml),INTR128012109,矿泉水,2,2,988,988
`FS101314,货道30,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,997,997
`FS101314,货道31,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,993,993
`FS101314,货道32,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5.5,990,990
`FS101314,货道33,统一轻啵苏打水[桃花味](PET500ml),INTR876012423,饮料,3.5,3.5,995,995
`FS101314,货道34,统一轻啵苏打水[桃花味](PET500ml),INTR876012423,饮料,3.5,3.5,995,995
`FS101305,货道1,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,2.5,946,946
`FS101305,货道2,雪碧[自购版](CAN330ml),INTR685011636,饮料,3,2.5,990,990
`FS101305,货道3,宏宝莱碳酸饮料汽水荔枝味(CAN330ml),INTR992013247,饮料,3,2.5,992,992
`FS101305,货道4,小野[芒果汁](CAN245ml),INTR457012418,饮料,3,3,997,997
`FS101305,货道5,爱朵拉拿铁咖啡(CAN310ml),INTR459011637,饮料,4,4,986,986
`FS101305,货道6,统一好料道[仙草凉茶](CAN310ml),INTR791011678,饮料,4,4,999,999
`FS101305,货道7,体质能量(PET580ml),INTR468012175,饮料,4,4,985,985
`FS101305,货道8,体质能量(PET580ml),INTR468012175,饮料,4,4,993,993
`FS101305,货道9,可口可乐(PET500ml),INTR310011684,饮料,3.5,3.5,984,984
`FS101305,货道10,可口可乐(PET500ml),INTR310011684,饮料,3.5,3.5,980,980
`FS101305,货道11,可口可乐(PET500ml),INTR310011684,饮料,3.5,3.5,980,980
`FS101305,货道13,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,986,986
`FS101305,货道14,,,,,0,0,0
`FS101305,货道15,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,967,967
`FS101305,货道16,,,,,0,0,0
`FS101305,货道17,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,972,972
`FS101305,货道19,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,985,985
`FS101305,货道21,,,,,4,99,99
`FS101305,货道23,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3.5,988,988
`FS101305,货道24,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3.5,985,985
`FS101305,货道25,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,988,988
`FS101305,货道26,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,996,996
`FS101305,货道27,今麦郎芒顿小镇柠檬水(PET500ml),INTR322012790,饮料,2.5,3,995,995
`FS101305,货道28,统一茶裏王[无糖台式乌龙茶](PET420ml),INTR904011685,饮料,5,5,985,985
`FS101305,货道29,怡宝[纯净水](PET555ml),INTR128012109,矿泉水,2,2,927,927
`FS101305,货道30,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,996,996
`FS101305,货道31,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,992,992
`FS101305,货道32,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5.5,994,994
`FS101305,货道33,统一轻啵苏打水[桃花味](PET500ml),INTR876012423,饮料,3.5,3.5,995,995
`FS101305,货道34,统一轻啵苏打水[桃花味](PET500ml),INTR876012423,饮料,3.5,3.5,991,991
`FS100118,货道1,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,2.5,816,816
`FS100118,货道2,雪碧[自购版](CAN330ml),INTR685011636,饮料,3,2.5,886,886
`FS100118,货道3,宏宝莱碳酸饮料汽水荔枝味(CAN330ml),INTR992013247,饮料,3,2.5,849,849
`FS100118,货道4,爱朵拉拿铁咖啡(CAN310ml),INTR459011637,饮料,4,4,994,994
`FS100118,货道5,统一好料道[仙草凉茶](CAN310ml),INTR791011678,饮料,4,4,985,985
`FS100118,货道6,小野[芒果汁](CAN245ml),INTR457012418,饮料,3,3,997,997
`FS100118,货道7,体质能量(PET580ml),INTR468012175,饮料,4,4,925,925
`FS100118,货道8,体质能量(PET580ml),INTR468012175,饮料,4,4,940,940
`FS100118,货道9,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,933,933
`FS100118,货道10,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,901,901
`FS100118,货道11,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,934,934
`FS100118,货道13,怡宝[纯净水](PET555ml),INTR128012109,矿泉水,2,2,939,939
`FS100118,货道14,,,,,0,0,0
`FS100118,货道15,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,884,884
`FS100118,货道16,,,,,0,0,0
`FS100118,货道17,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5.5,985,985
`FS100118,货道19,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,881,881
`FS100118,货道21,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,878,878
`FS100118,货道23,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,968,968
`FS100118,货道24,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,966,966
`FS100118,货道25,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,965,965
`FS100118,货道26,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,954,954
`FS100118,货道27,统一轻啵苏打水[桃花味](PET500ml),INTR876012423,饮料,3.5,3.5,957,957
`FS100118,货道28,小茗同学[溜溜哒茶](PET480ml),INTR973011692,饮料,5,5,982,982
`FS100118,货道29,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3.5,929,929
`FS100118,货道30,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3.5,890,890
`FS100118,货道31,今麦郎芒顿小镇柠檬水(PET500ml),INTR322012790,饮料,2.5,3,958,958
`FS100118,货道32,统一茶裏王[无糖台式乌龙茶](PET420ml),INTR904011685,饮料,5,5,995,995
`FS100118,货道33,,,,,3,99,99
`FS100118,货道34,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,951,951
`FS100229,货道1,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,2.5,6,6
`FS100229,货道2,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,2.5,1,1
`FS100229,货道3,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,2.5,1,1
`FS100229,货道4,统一蜜桃多(CAN310ml),INTR765012351,饮料,3,2.5,1,1
`FS100229,货道5,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3,99,99
`FS100229,货道6,王老吉凉茶(CAN310ml),INTR472012173,饮料,3.5,4,7,7
`FS100229,货道7,怡宝[纯净水](PET555ml),INTR128012109,矿泉水,2,2,7,7
`FS100229,货道8,怡宝[纯净水](PET555ml),INTR128012109,矿泉水,2,2,6,6
`FS100229,货道9,怡宝[纯净水](PET555ml),INTR128012109,矿泉水,2,2,14,14
`FS100229,货道10,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5.5,9,9
`FS100229,货道11,统一轻啵苏打水[柠檬味](PET500ml),INTR773011687,饮料,3.5,3.5,12,12
`FS100229,货道13,小茗同学[溜溜哒茶](PET480ml),INTR973011692,饮料,5,5,19,19
`FS100229,货道15,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,10,10
`FS100229,货道17,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,6,6
`FS100229,货道19,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,9,9
`FS100229,货道21,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,9,9
`FS100229,货道23,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,14,14
`FS100229,货道24,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,14,14
`FS100229,货道25,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,10,10
`FS100229,货道26,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,10,10
`FS100229,货道27,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,8,8
`FS100229,货道28,统一茶裏王[无糖日式绿茶](PET420ml),INTR185012092,饮料,5,5,9,9
`FS100229,货道29,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3.5,20,20
`FS100229,货道30,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3.5,14,14
`FS100229,货道31,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3,4,4
`FS100229,货道32,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3,12,12
`FS100229,货道33,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3.5,12,12
`FS100229,货道34,统一饮养四季[冰糖雪梨](PET500ml),INTR56004726,饮料,3.5,3.5,9,9
`FS101263,货道1,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,2.5,838,838
`FS101263,货道2,小野[芒果汁](CAN245ml),INTR457012418,饮料,3,3,975,975
`FS101263,货道3,爱朵拉拿铁咖啡(CAN310ml),INTR459011637,饮料,4,4,966,966
`FS101263,货道4,雪碧[自购版](CAN330ml),INTR685011636,饮料,3,2.5,901,901
`FS101263,货道5,统一好料道[仙草凉茶](CAN310ml),INTR791011678,饮料,4,4,978,978
`FS101263,货道6,三得利利趣拿铁(CAN310ml),INTR861012877,饮料,4,4,948,948
`FS101263,货道7,怡宝[纯净水](PET555ml),INTR128012109,矿泉水,2,2,913,913
`FS101263,货道8,体质能量(PET580ml),INTR468012175,饮料,4,4,948,948
`FS101263,货道9,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,894,894
`FS101263,货道10,今麦郎芒顿小镇柠檬水(PET500ml),INTR322012790,饮料,2.5,3,983,983
`FS101263,货道11,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,858,858
`FS101263,货道13,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,939,939
`FS101263,货道14,,,,,0,0,0
`FS101263,货道15,体质能量(PET580ml),INTR468012175,饮料,4,4,925,925
`FS101263,货道16,,,,,0,0,0
`FS101263,货道17,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,833,833
`FS101263,货道19,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,882,882
`FS101263,货道21,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,856,856
`FS101263,货道23,统一轻啵苏打水[桃花味](PET500ml),INTR876012423,饮料,3.5,3.5,984,984
`FS101263,货道24,统一茶裏王[无糖台式乌龙茶](PET420ml),INTR904011685,饮料,5,5,918,918
`FS101263,货道25,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,911,911
`FS101263,货道26,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,863,863
`FS101263,货道27,小茗同学[溜溜哒茶](PET480ml),INTR973011692,饮料,5,5,954,954
`FS101263,货道28,小茗同学[溜溜哒茶](PET480ml),INTR973011692,饮料,5,5,953,953
`FS101263,货道29,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,959,959
`FS101263,货道30,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5.5,890,890
`FS101263,货道31,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,979,979
`FS101263,货道32,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3.5,837,837
`FS101263,货道33,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,918,918
`FS101263,货道34,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,967,967
`FS100860,货道1,统一蜜桃多(CAN310ml),INTR765012351,饮料,3,3,950,950
`FS100860,货道2,统一蜜桃多(CAN310ml),INTR765012351,饮料,3,3,849,849
`FS100860,货道3,统一冰绿茶[青梅绿茶](CAN310ml),INTG116100075,饮料,2.5,2.5,861,861
`FS100860,货道4,统一冰绿茶[青梅绿茶](CAN310ml),INTG116100075,饮料,2.5,2.5,852,852
`FS100860,货道5,银鹭八宝粥[桂圆莲子](CAN360g),INTR760012867,食品,3.5,4,865,865
`FS100860,货道6,台福[高钙花生牛奶](CAN365ml),INTR531012172,饮料,3.5,4,824,824
`FS100860,货道7,雪碧(PET500ml),INTR274011679,饮料,3.5,3,274,274
`FS100860,货道8,百事可乐(PET500ml),INTR859012793,饮料,3.5,3,468,468
`FS100860,货道9,农夫水溶C100(PET445ml),14473,开门柜,1,5,839,839
`FS100860,货道10,统一饮养四季[冰糖雪梨](PET500ml),INTR56004726,饮料,3.5,3.5,827,827
`FS100860,货道11,统一阿萨姆[白桃观音](PET450ml),INTR609013401,饮料,4.5,4.5,872,872
`FS100860,货道13,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,491,491
`FS100860,货道15,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,748,748
`FS100860,货道17,统一阿萨姆[白桃观音](PET450ml),INTR609013401,饮料,4.5,4.5,912,912
`FS100860,货道19,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3.5,794,794
`FS100860,货道21,可口可乐(PET500ml),INTR310011684,饮料,3.5,3,572,572
`FS100860,货道23,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3.5,764,764
`FS100860,货道24,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3.5,717,717
`FS100860,货道25,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,781,781
`FS100860,货道26,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,844,844
`FS100860,货道27,统一茉莉蜜茶(PET500ml),INTR815013715,饮料,3,3,821,821
`FS100860,货道28,统一茉莉蜜茶(PET500ml),INTR815013715,饮料,3,3,823,823
`FS100860,货道29,怡宝[纯净水](PET555ml),INTR128012109,矿泉水,2,2,327,327
`FS100860,货道30,怡宝[纯净水](PET555ml),INTR128012109,矿泉水,2,2,720,720
`FS100860,货道31,怡宝[纯净水](PET555ml),INTR128012109,矿泉水,2,2,944,944
`FS100860,货道32,怡宝[纯净水](PET555ml),INTR128012109,矿泉水,2,2,887,887
`FS100860,货道33,小茗同学[青柠红茶](PET480ml),INTR297011693,饮料,5,5,899,899
`FS100860,货道34,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,894,894
`FS101347,货道1,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,2.5,772,772
`FS101347,货道2,爱朵拉拿铁咖啡(CAN310ml),INTR459011637,饮料,4,4,987,987
`FS101347,货道3,雪碧[自购版](CAN330ml),INTR685011636,饮料,3,2.5,811,811
`FS101347,货道4,小野[芒果汁](CAN245ml),INTR457012418,饮料,3,3,974,974
`FS101347,货道5,统一好料道[仙草凉茶](CAN310ml),INTR791011678,饮料,4,4,981,981
`FS101347,货道6,三得利利趣拿铁(CAN310ml),INTR861012877,饮料,4,4,949,949
`FS101347,货道7,怡宝[纯净水](PET555ml),INTR128012109,矿泉水,2,2,859,859
`FS101347,货道8,体质能量(PET580ml),INTR468012175,饮料,4,4,776,776
`FS101347,货道9,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,947,947
`FS101347,货道10,今麦郎芒顿小镇柠檬水(PET500ml),INTR322012790,饮料,2.5,3,925,925
`FS101347,货道11,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,912,912
`FS101347,货道13,统一茶裏王[无糖台式乌龙茶](PET420ml),INTR904011685,饮料,5,5,978,978
`FS101347,货道14,,,,,0,0,0
`FS101347,货道15,可口可乐[零度](500ml),INTR890011661,饮料,3.5,3.5,920,920
`FS101347,货道16,,,,,0,0,0
`FS101347,货道17,元气森林苏打气泡水[荔枝味](PET480ml),INTR976013213,饮料,4,4,927,927
`FS101347,货道19,统一轻啵苏打水[桃花味](PET500ml),INTR876012423,饮料,3.5,3.5,986,986
`FS101347,货道21,统一轻啵苏打水[桃花味](PET500ml),INTR876012423,饮料,3.5,3.5,991,991
`FS101347,货道23,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,887,887
`FS101347,货道24,小茗同学[溜溜哒茶](PET480ml),INTR973011692,饮料,5,5,907,907
`FS101347,货道25,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,877,877
`FS101347,货道26,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3.5,839,839
`FS101347,货道27,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,785,785
`FS101347,货道28,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3.5,907,907
`FS101347,货道29,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,827,827
`FS101347,货道30,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,930,930
`FS101347,货道31,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,973,973
`FS101347,货道32,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5.5,900,900
`FS101347,货道33,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,772,772
`FS101347,货道34,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,835,835
`FS101317,货道1,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,2.5,904,904
`FS101317,货道2,爱朵拉拿铁咖啡(CAN310ml),INTR459011637,饮料,4,4,945,945
`FS101317,货道3,统一好料道[仙草凉茶](CAN310ml),INTR791011678,饮料,4,4,978,978
`FS101317,货道4,雪碧[自购版](CAN330ml),INTR685011636,饮料,3,2.5,943,943
`FS101317,货道5,小野[芒果汁](CAN245ml),INTR457012418,饮料,3,3,965,965
`FS101317,货道6,三得利利趣拿铁(CAN310ml),INTR861012877,饮料,4,4,897,897
`FS101317,货道7,怡宝[纯净水](PET555ml),INTR128012109,矿泉水,2,2,803,803
`FS101317,货道8,体质能量(PET580ml),INTR468012175,饮料,4,4,755,755
`FS101317,货道9,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,914,914
`FS101317,货道10,小茗同学[溜溜哒茶](PET480ml),INTR973011692,饮料,5,5,928,928
`FS101317,货道11,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,865,865
`FS101317,货道13,统一轻啵苏打水[桃花味](PET500ml),INTR876012423,饮料,3.5,3.5,963,963
`FS101317,货道14,,,,,0,0,0
`FS101317,货道15,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,679,679
`FS101317,货道16,,,,,0,0,0
`FS101317,货道17,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,924,924
`FS101317,货道19,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,904,904
`FS101317,货道21,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,853,853
`FS101317,货道23,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3.5,823,823
`FS101317,货道24,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,905,905
`FS101317,货道25,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,840,840
`FS101317,货道26,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3.5,894,894
`FS101317,货道27,元气森林苏打气泡水[荔枝味](PET480ml),INTR976013213,饮料,4,5,969,969
`FS101317,货道28,统一茶裏王[无糖台式乌龙茶](PET420ml),INTR904011685,饮料,5,5,954,954
`FS101317,货道29,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,964,964
`FS101317,货道30,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,898,898
`FS101317,货道31,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,918,918
`FS101317,货道32,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5.5,810,810
`FS101317,货道33,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,818,818
`FS101317,货道34,今麦郎芒顿小镇柠檬水(PET500ml),INTR322012790,饮料,2.5,3,971,971
`FS100601,货道1,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,2.5,10,10
`FS100601,货道2,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,2.5,1,1
`FS100601,货道3,王老吉凉茶(CAN310ml),INTR472012173,饮料,3.5,4,13,13
`FS100601,货道4,统一蜜桃多(CAN310ml),INTR765012351,饮料,3,2.5,10,10
`FS100601,货道5,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,2.5,6,6
`FS100601,货道6,爱朵拉拿铁咖啡(CAN310ml),INTR459011637,饮料,4,4,10,10
`FS100601,货道7,怡宝[纯净水](PET555ml),INTR128012109,矿泉水,2,2,0,0
`FS100601,货道8,怡宝[纯净水](PET555ml),INTR128012109,矿泉水,2,2,1,1
`FS100601,货道9,怡宝[纯净水](PET555ml),INTR128012109,矿泉水,2,2,2,2
`FS100601,货道10,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5.5,1,1
`FS100601,货道11,统一轻啵苏打水[柠檬味](PET500ml),INTR773011687,饮料,3.5,3.5,8,8
`FS100601,货道13,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,2,2
`FS100601,货道15,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,14,14
`FS100601,货道17,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3,2,2
`FS100601,货道19,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,8,8
`FS100601,货道21,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,2,2
`FS100601,货道23,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,18,18
`FS100601,货道24,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,11,11
`FS100601,货道25,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,6,6
`FS100601,货道26,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,7,7
`FS100601,货道27,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,12,12
`FS100601,货道28,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,7,7
`FS100601,货道29,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3.5,17,17
`FS100601,货道30,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3.5,9,9
`FS100601,货道31,小茗同学[溜溜哒茶](PET480ml),INTR973011692,饮料,5,5,13,13
`FS100601,货道32,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3.5,10,10
`FS100601,货道33,统一饮养四季[冰糖雪梨](PET500ml),INTR56004726,饮料,3.5,3.5,11,11
`FS100601,货道34,统一茶裏王[无糖日式绿茶](PET420ml),INTR185012092,饮料,5,5,4,4
`FS100575,货道1,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,2.5,15,15
`FS100575,货道2,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,2.5,10,10
`FS100575,货道3,,,,,,0,0
`FS100575,货道4,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,2.5,12,12
`FS100575,货道5,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,2.5,6,6
`FS100575,货道6,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,2.5,5,5
`FS100575,货道7,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3.5,17,17
`FS100575,货道8,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3.5,14,14
`FS100575,货道9,怡宝[纯净水](PET555ml),INTR128012109,矿泉水,2,2,8,8
`FS100575,货道10,怡宝[纯净水](PET555ml),INTR128012109,矿泉水,2,2,8,8
`FS100575,货道11,怡宝[纯净水](PET555ml),INTR128012109,矿泉水,2,2,9,9
`FS100575,货道12,,,,,,0,0
`FS100575,货道13,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,17,17
`FS100575,货道14,,,,,,0,0
`FS100575,货道15,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,6,6
`FS100575,货道16,,,,,,0,0
`FS100575,货道17,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,10,10
`FS100575,货道18,,,,,,0,0
`FS100575,货道19,雪碧[自购版](CAN330ml),INTR685011636,饮料,3,2.5,8,8
`FS100575,货道20,雪碧[自购版](CAN330ml),INTR685011636,饮料,3,2.5,9,9
`FS100575,货道21,统一蜜桃多(CAN310ml),INTR765012351,饮料,3,2.5,7,7
`FS100575,货道22,统一蜜桃多(CAN310ml),INTR765012351,饮料,3,2.5,9,9
`FS100575,货道23,统一阿萨姆[青提茉莉](PET450ml),INTR269013402,饮料,4.5,4.5,16,16
`FS100575,货道24,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3.5,13,13
